DISTRICT,IN_TEST,DATE,_1_1,_10_13,_16_1,_16_2_1,_16_2_2,_16_3_1,_16_3_2,_16_3_3,_16_3_4,_16_3_5,_16_7_3,_4_4_2,_4_4_3,_9_1_10,_9_1_11,_9_1_12,_9_1_14,_9_1_15,_9_1_16,_9_1_2,_9_1_3,_9_1_4,_9_1_5,_9_1_6,_9_1_7,_9_1_8,_9_1_9,_9_3_2,_9_4_2,_9_4_4,_9_7_1,_9_7_2,_9_7_3
Samastipur,Yes,Y201609,9958,2,5,,2,3,,2,,11,,814,9491,9048,7323,7745,0,0,0,11364,0,0,0,9344,7645,7892,9217,10011,6832,6676,4039,4004,3882
Samastipur,Yes,Y201610,9696,3,5,,,3,1,2,,28,,796,9175,10399,7688,7203,0,0,0,11001,0,0,0,11396,8344,7608,8956,10096,6612,5918,4048,4048,3925
Samastipur,Yes,Y201611,8626,61,6,,1,4,,1,,24,,758,8119,11089,10138,8512,0,0,0,10026,0,0,0,10720,10002,8327,8088,9762,7122,7429,4060,4050,3904
Samastipur,Yes,Y201612,9036,6,11,,,5,2,2,,25,,623,8344,11226,11136,9693,0,0,0,10584,0,0,0,11912,10924,9708,7579,9479,8885,9068,4074,4074,3938
Samastipur,Yes,Y201701,10702,5,5,,1,4,,,,22,,705,8804,10402,11218,10652,0,0,0,10623,0,0,0,11212,11298,10647,8004,8905,9061,9054,4079,4072,3961
Samastipur,Yes,Y201702,11331,7,3,,,2,3,2,,8,,620,8046,9986,10127,10660,0,0,0,9603,0,0,0,10015,10063,10491,8135,8512,9331,9343,4091,4092,3962
Samastipur,Yes,Y201703,11703,29,2,1,,1,,1,,15,,637,7669,9478,9078,9900,0,0,0,9090,0,0,0,9632,9008,9814,7714,8265,9272,9068,4069,4059,3955
Samastipur,Yes,Y201704,11943,10,6,3,1,0,0,0,0,6,0,531,6614,10163,9488,9287,0,0,0,7697,0,0,0,9770,9433,9271,6505,43,9154,9069,4094,4093,3996
Samastipur,Yes,Y201705,10604,0,19,3,0,0,0,2,0,7,2,633,6683,8124,9073,8607,0,0,0,7092,0,0,0,8215,9185,8615,6171,142,8205,8405,4150,4150,4020
Samastipur,Yes,Y201706,11041,0,20,5,0,1,0,0,0,9,0,742,6455,8524,9279,9932,0,0,0,7526,0,0,0,8532,9416,10005,6669,183,8591,8231,4208,4208,4048
Samastipur,Yes,Y201707,11428,0,35,4,1,3,1,2,0,13,0,894,8790,8299,8621,9112,0,0,0,9957,0,0,0,8449,8675,9148,8879,83,7891,8432,4191,4191,4042
Samastipur,Yes,Y201708,10294,0,36,4,1,1,0,0,1,17,1,1058,11053,7942,7882,8161,0,0,0,12055,0,0,0,8042,7944,8192,10837,58,7016,7541,4131,4080,3935
Samastipur,Yes,Y201709,10484,3,26,6,0,1,0,1,0,6,0,873,10076,9582,8201,8044,0,0,0,11573,0,0,0,9708,8281,8006,9955,54,6795,7047,4100,4068,3912
Samastipur,Yes,Y201710,9637,5,29,5,1,2,0,0,0,17,0,843,9797,10437,8368,7697,0,0,0,11002,0,0,0,10620,8463,7737,9746,53,7253,7162,4130,4124,3973
Samastipur,Yes,Y201711,9493,2,15,3,0,4,0,1,0,45,1,711,8706,10708,9590,7874,0,0,0,10200,0,0,0,10881,9665,7958,8911,45,8234,7747,4139,4052,3910
Samastipur,Yes,Y201712,10096,1,19,1,0,2,1,3,0,27,0,645,8674,11496,11282,9496,0,0,0,9976,0,0,0,11510,11512,9576,8880,61,9167,9094,4197,4192,4005
Samastipur,Yes,Y201801,9760,2,27,0,1,5,2,2,0,34,0,592,8242,10633,10764,10109,0,0,0,9478,0,0,0,10669,10798,10116,8264,35,9099,8993,4186,4185,3996
Samastipur,Yes,Y201802,11153,10,20,1,1,0,0,0,0,14,0,568,7357,10809,10983,10840,0,0,0,8951,0,0,0,10769,10926,10731,7630,29,10183,10143,4198,4191,3997
Samastipur,Yes,Y201803,11602,24,21,2,0,3,0,2,0,20,0,614,7124,10499,10537,10338,0,0,0,8426,0,0,0,10508,10552,10241,7184,30,9804,9953,4201,4199,4005
Samastipur,Yes,Y201804,10209,10,13,1,1,2,1,2,0,19,0,567,6448,9731,9483,9510,0,0,0,7461,0,0,0,9744,9539,9540,6443,33,9278,9339,4188,4187,3968
Samastipur,Yes,Y201805,10438,10,25,0,1,0,1,0,1,22,0,563,6073,8284,9765,9482,0,0,0,6971,0,0,0,8337,9812,9507,6087,46,8096,8319,4232,4227,4017
Samastipur,Yes,Y201806,10705,15,18,1,1,0,3,4,0,16,0,518,5708,8354,8999,9594,0,0,0,6449,0,0,0,8379,9082,9637,5671,52,8790,8878,4211,4206,4005
Samastipur,Yes,Y201807,11342,15,13,2,3,1,0,0,0,20,1,796,8411,8202,8971,9265,0,0,0,9356,0,0,0,8312,9030,9328,8436,37,8733,8693,4208,4201,3980
Samastipur,Yes,Y201808,11132,24,13,2,0,0,0,1,0,14,0,999,10092,8233,8491,8649,0,0,0,11230,0,0,0,8206,8504,8736,10278,58,7958,8661,4225,4215,4007
Samastipur,Yes,Y201809,10900,14,22,3,0,0,0,1,0,14,0,921,9581,9450,7926,7888,0,0,0,10575,0,0,0,9528,7939,7909,9485,28,6160,7586,4206,4183,3986
Samastipur,Yes,Y201810,9622,20,11,1,0,1,0,3,0,11,0,920,9474,11062,8562,7533,0,0,0,10640,0,0,0,10320,8545,7513,9623,24,885,6179,4244,4239,4035
Samastipur,Yes,Y201811,9512,3,17,0,1,3,2,0,0,30,1,864,9633,10634,9815,7882,0,0,0,10543,0,0,0,10539,9766,7967,9335,0,375,6684,4176,4162,3955
Samastipur,Yes,Y201812,1725,2,5,0,0,0,0,0,0,3,1,432,6724,1180,1059,872,110,0,0,5804,0,0,0,1187,1068,885,5510,0,5,721,4051,396,282
Samastipur,Yes,Y201901,7105,9,21,1,0,0,0,1,0,16,0,558,8343,7984,5126,4300,0,0,0,10492,0,0,0,8076,5215,4281,8865,0,149,4262,4128,1977,1825
Samastipur,Yes,Y201902,13874,3,11,0,0,0,0,0,0,12,0,624,7962,14501,9980,7949,0,0,0,10639,0,0,0,14474,9968,7937,8248,0,0,7967,4117,3773,3684
Saran,Yes,Y200804,2471,791,,,,,,,,,,401,,5838,6210,5893,,,,5480,5838,6210,5893,,,,1068,5067,,4695,,,
Saran,Yes,Y200805,3427,176,,,,,,,,,,537,,8608,8259,7974,,,,8285,7814,8302,8753,,,,2841,7001,,6599,,,
Saran,Yes,Y200806,7158,263,,,,,,,,,,533,,8198,7398,7843,,,,7601,8633,8172,8196,,,,1853,7173,,7200,,,
Saran,Yes,Y200807,6200,683,,,,,,,,,,840,,6707,6388,5707,,,,6366,5309,5332,5284,,,,1454,6262,,4394,,,
Saran,Yes,Y200808,5959,588,,,,,,,,,,159,,6185,5220,4858,,,,8650,4315,4481,4222,,,,3587,8217,,3876,,,
Saran,Yes,Y200809,6683,505,,,,,,,,,,651,,5529,4362,3691,,,,11697,497,264,243,,,,6776,8774,,2626,,,
Saran,Yes,Y200810,4626,284,,,,,,,,,,1185,,6005,4327,4445,,,,8293,4739,3576,3071,,,,5835,5043,,2200,,,
Saran,Yes,Y200811,4664,206,,,,,,,,,,747,,13386,8859,5804,,,,9191,10712,7463,5406,,,,5336,7205,,1152,,,
Saran,Yes,Y200812,6925,515,,,,,,,,,,951,,13251,13590,9948,,,,12874,15268,13399,10265,,,,7059,9637,,7721,,,
Saran,Yes,Y200901,2323,,,,,,,,,,,,,,,,,,,,,,,,,,,2661,,,,,
Saran,Yes,Y200902,5213,260,,,,,,,,,,735,,9499,9247,9018,,,,9066,10116,9312,8999,,,,4614,6651,,5074,,,
Saran,Yes,Y200903,8491,350,,,,,,,,,,,,14123,13254,12463,,,,12915,13761,13177,12248,,,,6359,7803,,8131,,,
Saran,Yes,Y200904,5166,166,,,,,,,,,,,,9970,10384,9163,,,,9381,9658,10598,9388,,,,4343,7187,,5808,,,
Saran,Yes,Y200905,5726,315,,,,,,,,,,,,9333,10024,9055,,,,7685,9889,10005,9295,,,,3591,7263,,6780,,,
Saran,Yes,Y200906,7666,221,,,,,,,,,,,2227,9089,11351,11847,,,,8314,9088,11350,11622,,,,3905,8349,,7083,,,
Saran,Yes,Y200907,6144,332,,,,,,,,,,,2924,9035,7408,10364,,,,8384,9035,7408,10364,,,,3945,8299,,7366,,,
Saran,Yes,Y200908,6108,,,,,,,,,,,,,8813,9111,9874,,,,9241,8757,9111,9874,,,,4884,7719,,6625,,,
Saran,Yes,Y200909,7440,,,,,,,,,,,30,,20828,18891,22441,,,,23421,20859,18889,23734,,,,12025,20985,,,,,
Saran,Yes,Y200910,5419,,,,,,,,,,,33,3309,9160,7806,8492,,,,8736,9160,7803,8382,,,,6599,6510,,6426,,,
Saran,Yes,Y200911,6186,133,,,,,,,,,,170,2043,10925,9786,9776,,,,11143,11692,9680,9895,,,,8748,8834,,7234,624,580,580
Saran,Yes,Y200912,5178,,,,,,,,,,,68,2523,9958,9190,9199,,,,10217,9958,9190,9199,,,,5818,7332,,6389,82,386,318
Saran,Yes,Y201001,4701,,,,,,,,,,,74,2561,7625,7358,7521,,,,7470,7713,7426,7584,,,,5732,5599,,4697,340,340,
Saran,Yes,Y201002,5136,,,,,,,,,,,80,3094,8269,8281,8214,,,,8102,8009,8081,8208,,,,5718,5754,,5595,690,675,668
Saran,Yes,Y201003,6641,,,,,,,,,,,319,3152,9397,9450,9291,,,,9381,9367,9456,9291,,,,7483,7270,,6075,963,930,197
Saran,Yes,Y201004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saran,Yes,Y201005,6463,955,,,,,,,,,,806,2192,8078,8184,8301,,,,6807,8075,8184,8300,,,,5516,6687,,5874,1780,1629,807
Saran,Yes,Y201006,5921,80,,,,,,,,,,692,1297,6464,7282,7412,,,,5533,6464,7282,7422,,,,4198,5144,,4022,1515,1408,790
Saran,Yes,Y201007,6092,,,,,,,,,,,522,3043,6545,7245,7497,,,,6727,6839,7245,7493,,,,5324,6533,,5051,2219,2145,723
Saran,Yes,Y201008,6074,225,,,,,,,,,,1961,2854,6070,6048,6470,,,,7695,6414,6334,6771,,,,6636,5368,,4439,2497,2299,1389
Saran,Yes,Y201009,2914,,,,,,,,,,,915,3247,3124,2974,2786,,,,4432,3131,2833,2902,,,,4035,2608,,1934,570,540,493
Saran,Yes,Y201010,4760,,2,,,,,,,,,1445,3080,8404,5956,5737,,,,9301,8404,5956,5737,,,,7505,6469,,8814,1916,1749,1981
Saran,Yes,Y201011,6788,1875,,,,,,,,,,623,2570,9856,7335,6281,,,,9274,9861,7251,6222,,,,6580,6759,,3973,2093,1615,1234
Saran,Yes,Y201012,6773,79,,,,,,,,,,1299,2811,11269,10745,8563,,,,9959,11574,10499,9144,,,,8436,7218,,6020,2540,2440,2042
Saran,Yes,Y201101,4038,,,,,,,,,,,205,1252,6886,7156,6386,,,,5394,6886,7156,6386,,,,5110,3585,,3407,1506,1480,1364
Saran,Yes,Y201102,8862,32,,,,,,,,,,753,1742,8891,9541,9109,,,,8077,9351,9927,9040,,,,6203,7128,,4735,999,999,973
Saran,Yes,Y201103,6683,,,,,,,,,,,463,2729,7334,8291,8533,,,,9940,7392,8297,8717,,,,6196,8753,,3712,1339,1181,1216
Saran,Yes,Y201104,6647,,2,,,,,,,,,879,3221,6755,6810,7159,,,,6622,6808,7055,7489,,,,5138,5508,,5226,2704,2211,2338
Saran,Yes,Y201105,7102,85,3,,3,,,,,,,399,2973,6004,5923,6161,,,,5900,6723,6477,6750,,,,4811,5842,,4694,2693,2544,1454
Saran,Yes,Y201106,6784,59,,,,,,,,,,294,3337,4256,4302,4138,,,,6127,6446,6423,6307,,,,3616,6077,,3751,2605,2554,2149
Saran,Yes,Y201107,7100,24,,,,,,,,,,285,4199,5862,5717,5296,279,,,6848,5860,5899,5290,,,,5124,6100,,4487,2478,2259,1682
Saran,Yes,Y201108,7051,18,,,,,,,,,,367,5557,6369,6067,6008,,,,7397,6387,6067,6008,,,,6354,6403,,4140,2482,2253,2243
Saran,Yes,Y201109,7541,32,,,,,,,,,,263,6162,5720,4862,4782,,,,8853,7736,6639,6515,,,,5712,6647,,3151,2790,2632,2007
Saran,Yes,Y201110,5516,18,,,,,,,,,,267,4975,6949,5453,4758,1107,80,3,7491,7381,5742,4921,,,,4480,5406,299,2960,3372,2903,2281
Saran,Yes,Y201111,6505,38,,,,,,,,,,304,5118,8898,7592,6529,4460,295,25,8222,8898,7592,6529,,,,5702,6376,,3791,3310,3102,2568
Saran,Yes,Y201112,5843,56,,,,,,,,,,321,4338,6895,6607,5376,2915,548,338,6714,6895,6607,5376,,,,5171,4622,78813,4019,3405,3188,2489
Saran,Yes,Y201201,6261,16,,,,,,,,,,244,4183,7607,7481,6668,4947,1207,589,5289,7607,7481,6668,,,,4438,5572,15471,3836,3411,3179,2560
Saran,Yes,Y201202,6606,24,,,,,,,,,,190,4466,7018,7146,6472,4278,5157,681,5074,8066,7820,7215,,,,3821,4934,164,4856,3598,3281,2674
Saran,Yes,Y201203,7558,19,,,,,,,,,,265,4609,7938,7917,7308,6683,1742,1250,7163,8102,8037,7523,,,,4585,5862,157,5371,3608,3217,2793
Saran,Yes,Y201204,6454,20,,,,,,,,,,439,3488,5375,5006,4788,4465,2091,1149,6461,6300,5968,5576,,,,4174,4577,,3615,3421,2952,2352
Saran,Yes,Y201205,9131,,,,,,,,,,,374,4108,7873,7629,7276,7382,4002,2807,5692,8656,8479,8037,,,,4481,7143,32,5388,3251,2957,2281
Saran,Yes,Y201206,6670,13,,,,,,,,,,368,4283,4869,5080,4934,4758,4151,3303,5163,5467,6064,5745,,,,4183,5314,227,3479,3069,2582,2446
Saran,Yes,Y201207,8023,,,,,,1,,,,,401,5256,6537,6513,6560,6619,4814,3959,6387,7205,7366,7434,,,,4900,7467,24,4572,3346,3003,2565
Saran,Yes,Y201208,7158,,,,,,,,,,,307,6433,6272,6691,6894,6131,5448,5057,7930,6374,6870,7106,,,,6328,7123,471,6059,3689,3388,2945
Saran,Yes,Y201209,5754,,,,,,,,,,,332,6958,7001,6338,6220,6541,5242,5007,7246,7156,6510,6368,,,,6028,6713,331,5008,3369,3021,2569
Saran,Yes,Y201210,4958,,,,,,,,,,,340,5614,6984,7922,5905,6843,5429,5177,6738,7261,6127,6100,,,,5367,6277,318,4448,3251,3011,2416
Saran,Yes,Y201211,4200,,,,,,,,,,,342,5130,5928,5682,5037,6167,5100,4353,6153,6154,5975,5272,,,,4760,5133,441,3578,3388,2837,2436
Saran,Yes,Y201212,5211,,,,,,,,,,,286,5195,7440,7168,6536,6864,6259,5469,7052,7553,7184,6679,,,,5708,5806,335,4616,3485,3121,2655
Saran,Yes,Y201301,4607,,,,,,,,,,,140,4929,7118,6676,6471,2658,2498,2391,6052,7098,6811,6488,,,,4996,5623,428,4456,3717,3246,2503
Saran,Yes,Y201302,5899,,,,,,,,,,,247,5254,7994,7662,7592,7062,6100,5920,6341,7967,7751,7572,,,,5495,6596,422,5569,3505,3057,2573
Saran,Yes,Y201303,6311,,,,,,,,,,,232,4559,7346,7433,7106,7042,6852,6251,5615,7436,7485,7193,,,,4934,6227,361,5917,3480,3166,2657
Saran,Yes,Y201304,5915,,,,,,,,,,,160,3856,5833,6801,5973,5633,5977,5563,4487,5917,6381,6002,,,,4447,5280,296,4667,3574,3238,2639
Saran,Yes,Y201305,6241,,,,,,,,,,,105,3610,5702,6363,6620,5622,6250,6450,4505,5908,6512,6625,,,,4454,5719,689,5366,3635,3385,2770
Saran,Yes,Y201306,6357,,,,,,,,,,,93,4066,5140,5455,5760,5129,5418,5754,4533,5251,5463,5795,,,,4749,6020,830,4939,3617,3254,2658
Saran,Yes,Y201307,7551,,,,,,,,,,,161,4501,6282,6540,7069,6268,6575,7078,5736,6502,6757,7308,,,,4874,7940,644,6257,3668,3418,2884
Saran,Yes,Y201308,6377,,,,,,,,,,,157,6758,5153,5624,6097,4972,5441,5883,6896,5153,5635,6097,,,,6707,5884,2240,5282,3663,3340,2780
Saran,Yes,Y201309,6362,0,,,,,,,,,,179,7246,5882,5159,5372,5840,5126,5364,8270,5816,5159,5361,,,,7940,6040,2372,5041,3533,3209,2693
Saran,Yes,Y201310,7343,0,,,,,,,,,,166,6324,8986,6502,6309,8851,6458,6222,7588,9003,6517,6317,0,0,0,6808,7422,3468,6000,3706,3531,2913
Saran,Yes,Y201311,5581,0,,,,,,,,,,491,6179,7685,6142,4919,7564,6040,4837,6267,7707,6176,4920,33,0,0,5683,5614,2525,4334,3688,3209,2641
Saran,Yes,Y201312,6907,0,,,,,,,,,,127,6170,9173,8050,6618,8970,7901,6417,9833,9212,8052,6603,518,495,388,8065,7119,4306,6019,3671,3547,2918
Saran,Yes,Y201401,6279,0,,,,,,,,,,375,5641,8582,9162,8168,8465,9072,8036,7184,8588,9204,8171,0,0,0,6434,7021,4102,6328,3549,3410,2877
Saran,Yes,Y201402,6542,0,,,,,,,,,,126,5629,8109,8298,7974,8108,8251,8494,7745,8081,8337,8715,30,0,0,6934,6754,4671,6618,3666,3439,2831
Saran,Yes,Y201403,7248,0,,,,,,,,,,85,5593,8022,8196,8327,7868,8135,8166,8093,7987,8161,8312,10,0,0,6598,6388,5760,7397,3387,3240,2676
Saran,Yes,Y201404,7464,0,,,,,,,,,,109,4804,7667,7502,7364,7677,7595,7344,6911,7711,7564,7427,0,0,0,5542,5966,4814,6190,3444,3340,2814
Saran,Yes,Y201405,6895,0,,,,,,,,,,109,4701,7092,7336,7190,7094,7333,7208,6264,7078,7337,7256,0,13,15,4995,6497,4653,5815,3625,3531,2937
Saran,Yes,Y201406,6110,0,,,,,,,,,,127,4347,5856,6314,6216,5810,6326,6236,5908,5872,6326,6249,0,0,0,4782,6263,3905,5064,3565,3274,2763
Saran,Yes,Y201407,7332,0,,,,,,,,,,132,5719,6504,6613,6762,6335,6565,6780,6904,6510,6611,6764,36,44,54,5152,7172,4047,4944,3397,3223,2693
Saran,Yes,Y201408,7633,0,,,,,,,,,,134,7130,7089,7130,7429,7066,7061,7434,8023,7080,7119,7829,0,0,0,6972,7743,4572,5728,3624,3517,2942
Saran,Yes,Y201409,7488,6,,,,,,,,,,106,6196,7447,6904,7106,7540,6967,7202,6907,7610,6984,7239,0,0,0,6049,6955,4827,5721,3381,3356,2796
Saran,Yes,Y201410,6086,0,,,,,,,,,,160,6513,7444,6677,6481,8174,7250,6978,7975,8163,7289,7014,0,0,0,6007,6968,4382,4662,3628,3452,2834
Saran,Yes,Y201411,6711,0,,,,,,,,,,89,6361,9149,7969,7258,9736,8534,7727,10630,9721,8554,7726,0,0,0,6992,6597,4197,5330,3657,3629,2952
Saran,Yes,Y201412,6204,0,,,,,,,,,,91,5619,8874,8965,8044,8795,8923,8013,8569,9041,9081,8134,0,0,0,5213,7746,4693,5659,3640,3612,2977
Saran,Yes,Y201501,6680,0,,,,,,,,,,65,5473,7821,9209,8948,2582,8974,8780,8207,1828,9300,9021,7038,4,1,5105,7348,4950,5814,3672,3568,2995
Saran,Yes,Y201502,6871,0,,,,,,,,,,49,5376,6876,7187,7882,435,4316,7712,8359,355,4114,7746,7044,3690,33,5171,6704,5922,6427,3631,3490,2933
Saran,Yes,Y201503,7375,0,,,,,,,,,,63,4675,7309,7511,7934,248,1976,5523,7350,156,1931,5579,7395,6015,2775,4427,6463,6109,6406,3308,3232,2656
Saran,Yes,Y201504,8379,0,,,,,,,,,,83,4520,7961,8046,8320,70,1273,3618,7193,65,1233,3678,8046,7191,5172,4014,7539,7354,7558,3688,3683,3083
Saran,Yes,Y201505,8283,0,,,,,,,,,,178,4626,7210,8166,8288,101,787,2460,6754,35,726,2285,7215,7718,6451,3809,8193,7017,7073,3734,3709,3136
Saran,Yes,Y201506,7499,0,,,,,,,,,,123,4285,6373,6509,7163,55,437,1367,6232,29,404,1344,6334,6470,6296,3734,7916,6438,6785,3480,3375,2818
Saran,Yes,Y201507,8355,0,,,,,,,,,,182,6579,6745,6930,7422,98,368,1086,7987,14,333,970,6636,6794,6786,5160,8111,6919,7383,3548,3537,3077
Saran,Yes,Y201508,8262,0,,,,,,,,,,260,7725,7498,7492,7680,87,245,647,9718,16,230,647,7537,7399,7346,6435,8977,7059,7199,3511,3503,3114
Saran,Yes,Y201509,7304,0,,,,,,,,,,248,6312,7838,6858,6982,75,173,359,8730,22,110,308,7983,6770,6782,5790,7900,6140,6238,3369,3332,2959
Saran,Yes,Y201510,7276,0,,,,,,,,,,255,6236,9025,7744,7147,45,91,201,8348,4,74,203,8970,7762,7053,5309,7868,6553,6542,3444,3424,3075
Saran,Yes,Y201511,6282,0,,,,,,,,,,195,6633,8445,7885,7079,110,137,184,8677,4,41,116,8412,7918,7087,5483,7387,6118,5888,3444,3381,2977
Saran,Yes,Y201512,6817,0,,,,1,,,,1,1,126,5805,8655,8408,7696,42,76,116,8353,10,46,107,8898,8744,7973,5135,7465,6853,6694,3527,3502,3137
Saran,Yes,Y201601,7080,0,,,,,,,,,,150,6375,8957,8701,8662,4,29,80,8609,5,35,67,8881,8742,8643,5455,7431,7549,7516,3528,3504,3126
Saran,Yes,Y201602,7539,0,,,,,,,,,,174,6189,8386,8380,8342,1,9,28,8573,2,16,50,8329,8375,8322,5119,6666,7452,7659,3533,3492,3071
Saran,Yes,Y201603,8006,0,,,,,,,,,,348,5636,8431,8857,8865,0,5,19,7619,2,8,33,8417,8863,8788,4545,7070,7951,7662,3579,3536,3187
Saran,Yes,Y201604,8135,0,,,,,,1,,,,459,5110,8114,8026,8299,0,3,8,7151,10,5,12,8220,7926,8223,4156,7350,7960,7772,3582,3572,3218
Saran,Yes,Y201605,8790,0,,,,,,,,,,382,5212,7871,8199,8375,0,3,2,7170,3,8,2,8090,8434,8574,4291,8642,8660,8404,3507,3505,3185
Saran,Yes,Y201606,8391,0,,,,1,,,,,,386,4461,7418,8815,8924,0,1,0,6316,2,4,10,7608,8753,8937,3707,9138,8567,8474,3547,3544,3206
Saran,Yes,Y201607,8079,160,,,,,1,,,,,441,6012,6979,7555,8198,0,0,1,7278,16,9,19,6967,7561,8230,4828,8722,7927,7803,3617,3558,3173
Saran,Yes,Y201608,8194,0,1,,,,,,,2,,612,7497,6570,7025,7736,197,14,18,9472,0,1,3,6586,7042,7737,6383,8722,7464,7346,3579,3541,3201
Saran,Yes,Y201609,7982,0,,,,,,,,1,,692,7210,7489,6433,6966,23,12,11,9449,0,0,0,7688,6625,7130,5655,8465,7054,6802,3581,3500,3194
Saran,Yes,Y201610,8538,18,,,,,,,,,,659,7027,10167,7867,7398,0,0,0,9569,1,0,6,10172,7886,7397,5706,8934,7325,7382,3613,3612,3219
Saran,Yes,Y201611,7268,0,2,,,,,,,6,,586,5875,9134,8802,7290,0,0,0,8372,0,0,7,9120,8792,7298,4921,8385,7076,7104,3599,3602,3195
Saran,Yes,Y201612,8103,0,20,,,,,,,3,,444,6134,9722,9940,9384,0,0,0,8570,0,1,0,9745,9972,9373,5211,8892,8313,8398,3808,3793,3241
Saran,Yes,Y201701,8801,0,12,,,1,,,,4,,498,6547,8711,9768,9676,0,0,0,9162,0,0,0,8851,9975,9870,5348,8018,8262,8397,3776,3771,3210
Saran,Yes,Y201702,9316,0,1,,,,,,,1,,540,5531,8348,8891,9419,0,0,0,8065,0,0,0,8354,8902,9440,4679,7152,8425,8542,3824,3794,3224
Saran,Yes,Y201703,9504,0,,,,1,1,1,,2,1,457,5171,8051,8191,8814,0,0,0,7051,0,0,0,8072,8236,8847,4445,5777,6665,7580,3781,3772,3221
Saran,Yes,Y201704,9050,0,0,0,0,0,0,0,0,5,0,396,4989,7395,7484,7790,0,0,0,6489,18,23,0,7408,7490,7825,3996,370,7981,7895,3770,3700,3179
Saran,Yes,Y201705,8794,0,0,1,0,0,0,0,0,1,0,442,5203,6886,7520,7707,0,0,0,6799,0,0,1,6906,7512,7721,4423,367,7911,7861,3811,3797,3218
Saran,Yes,Y201706,9627,1,4,0,0,0,0,0,0,5,2,480,4989,7084,7773,8096,0,0,0,6789,1,0,0,7107,7823,8114,4392,380,7720,7058,3721,3747,3023
Saran,Yes,Y201707,9410,0,2,0,2,0,0,1,0,2,0,584,6130,7212,7574,7919,0,0,0,7649,2,3,14,7257,7562,7935,5429,245,7898,7362,3813,3788,3071
Saran,Yes,Y201708,8648,0,9,0,0,1,0,1,0,1,0,714,7672,6426,7057,7193,11,18,12,9068,1,1,1,6439,7061,7198,6510,671,7070,6560,3853,3783,3078
Saran,Yes,Y201709,9026,0,7,0,0,0,0,0,0,2,0,640,7479,7964,7202,7420,0,0,0,9805,3,2,2,7974,7211,7454,5750,189,7461,7640,3848,3823,3193
Saran,Yes,Y201710,8258,0,3,0,0,0,0,0,0,0,0,571,6883,9612,7370,7050,0,0,0,8959,3,0,0,9628,7373,7278,5307,688,7360,7558,3788,3763,3200
Saran,Yes,Y201711,4005,0,6,0,0,0,0,0,0,0,0,406,4836,4586,4317,3647,0,0,0,5399,1,1,0,4589,4321,3597,3893,75,3854,3869,3245,1991,1588
Saran,Yes,Y201712,7885,0,3,1,0,1,0,0,0,1,0,388,5800,10660,8837,7359,55,40,23,8559,0,0,0,10695,8841,7344,4536,129,8289,8334,3816,3554,3050
Saran,Yes,Y201801,7348,0,2,0,0,0,0,0,0,1,0,344,5830,9342,10103,8730,0,0,0,7915,3,0,0,9310,10111,8736,4251,302,9014,9060,3863,3785,3114
Saran,Yes,Y201802,8887,0,4,0,1,0,0,0,0,0,0,496,5942,8625,10296,9995,0,0,0,8167,2,0,0,8541,10293,9975,4566,185,8885,8875,3832,3753,3127
Saran,Yes,Y201803,8833,0,1,0,0,0,0,0,0,4,0,467,5455,7935,8671,9341,0,0,0,7225,3,4,0,7927,8652,9361,4169,170,8196,8186,3809,3687,3118
Saran,Yes,Y201804,10290,0,1,0,1,0,0,0,0,0,0,384,5173,7797,7729,8474,0,0,0,6523,1,0,0,7780,7697,8466,3780,229,8073,8057,3827,3765,3147
Saran,Yes,Y201805,9409,0,2,0,0,4,0,0,0,4,0,435,4996,7776,8814,8953,0,0,0,6957,1,0,1,7799,8819,8935,4071,239,8250,8333,3854,3803,3218
Saran,Yes,Y201806,10276,0,6,0,1,0,0,0,0,2,0,423,4680,7534,8371,9162,0,0,0,6435,1,0,0,7623,8438,9239,3759,223,8810,8801,3855,3851,3269
Saran,Yes,Y201807,10151,0,2,0,0,0,0,0,0,2,0,556,6024,7535,8294,8766,0,0,0,7292,1,1,0,7547,8098,8798,5078,67,7955,8000,3855,3847,3260
Saran,Yes,Y201808,9881,0,3,1,0,0,0,1,0,1,0,639,7528,7021,7863,8154,0,0,0,9292,1,1,0,7029,7865,8161,6681,63,7346,7456,3865,3812,3227
Saran,Yes,Y201809,10728,0,2,0,0,0,0,0,0,2,0,614,7171,8019,7066,7440,0,0,0,9633,2,1,0,8420,7430,7883,6120,135,7778,7644,3840,3835,3214
Saran,Yes,Y201810,9586,0,3,1,0,0,0,1,0,5,0,585,6616,9315,8427,7590,0,0,0,8646,1,0,3,9320,8411,7556,5792,123,4046,6800,3882,3865,3362
Saran,Yes,Y201811,9194,0,2,0,0,0,0,0,0,1,0,507,6607,9237,8966,7669,20,0,0,8541,1,3,1,9218,8980,7675,5792,5,1077,6172,3865,3837,3309
Saran,Yes,Y201812,3622,0,0,0,0,0,0,0,0,0,0,266,3889,2197,2235,2057,3,3,3,3293,2,1,2,2202,2230,2059,3038,3,353,1426,3832,1406,633
Saran,Yes,Y201901,10211,0,19,8,0,0,0,0,0,1,0,614,6342,9759,7532,6864,14,16,7,8508,19,4,0,9742,7518,6863,5083,0,0,6920,3979,3314,2769
